SKU,Name1,Name2
ST20231223_160451_WORLDS OKAYEST ROGUE,WORLD'S,OKAYEST ROGUE
ST20231223_160452_LOVE IS NEVER WASTED,LOVE IS,NEVER WASTED
ST20231223_160453_EAT LIKE NOBODYS WATCHING,EAT LIKE,NOBODY'S WATCHING
ST20231223_160454_JUST A BOY WHO LOVES MUSICS,JUST A BOY WHO,LOVES MUSICS
ST20231223_160455_LIGHT WILL MEET YOU IN WILD PLACES,LIGHT WILL MEET YOU,IN WILD PLACES
ST20231223_160456_TO THE WORLD WE DREAM ABOUT,TO THE WORLD WE,DREAM ABOUT
ST20231223_160457_MY FAVORITE COLOR IS YOU,MY FAVORITE,COLOR IS YOU
ST20231223_160458_I RUN BECAUSE I REALLY LIKE BEING FIT,I RUN BECAUSE I,REALLY LIKE BEING FIT
ST20231223_160459_I FEEL SO AT HOME,I FEEL SO,AT HOME
ST20231223_160500_ONE MUST ALWAYS BE CAREFUL,ONE MUST ALWAYS,BE CAREFUL
ST20231223_160501_TODAY IS TOMORROW'S YESTERDAY,TODAY IS,TOMORROW'S YESTERDAY
ST20231223_160502_WORLDS OKAYEST ANALYST,WORLD'S,OKAYEST ANALYST
ST20231223_160503_JUST A GIRL WHO LOVES AVOCADO,JUST A GIRL WHO,LOVES AVOCADO
ST20231223_160504_REFLECTING DREAMS TAHOES CRYSTAL MIRROR GLEAMS,"REFLECTING DREAMS, TAHOE'S",CRYSTAL MIRROR GLEAMS
ST20231223_160505_LITTLE BY LITTLE ONE TRAVELS FAR,LITTLE BY LITTLE,ONE TRAVELS FAR
ST20231223_160506_STINK STANK STUNK,"STINK,","STANK, STUNK!"
ST20231223_160507_CONSERVATION IS A PACT WITH THE FUTURE,CONSERVATION IS A,PACT WITH THE FUTURE
ST20231223_160508_I RUN BECAUSE I REALLY LIKE CUPCAKES,I RUN BECAUSE I,REALLY LIKE CUPCAKES
ST20231223_160510_TAXIS CHARGE LEGENDS RIDE FREE,"TAXIS CHARGE,",LEGENDS RIDE FREE
ST20231223_160511_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
ST20231223_160512_IM HERE TO LAY PIPE,I'M HERE TO,LAY PIPE!
ST20231223_160513_NO TALKING ABOUT DIETS,NO TALKING,ABOUT DIETS
ST20231223_160514_THE STARS INCLINE US THEY DO NOT BIND US,"THE STARS INCLINE US,",THEY DO NOT BIND US
ST20231223_160515_CHASE YOUR DREAMS NOT TRENDS,CHASE YOUR,"DREAMS, NOT TRENDS"
ST20231223_160516_NOT IN THE MOOD FOR SHAPE BASED JOKES,NOT IN THE MOOD FOR,SHAPE BASED JOKES
ST20231223_160517_PLEASE LET ME MERGE BEFORE I CRY,PLEASE LET ME,MERGE BEFORE I CRY
ST20231223_160518_COPY OF DON'T BELIEVE EVERYTHING YOU THINK,COPY OF DON'T BELIEVE,EVERYTHING YOU THINK
ST20231223_160519_BE KIND TO YOUR MIND,BE KIND TO,YOUR MIND
ST20231223_160520_DONT MAKE ME USE MY AIR TRAFFIC CONTROLLER VOICE,DON'T MAKE ME USE MY AIR,TRAFFIC CONTROLLER VOICE
ST20231223_160521_MY SUPERPOWER IS OVERTHINKING,MY SUPERPOWER IS,OVERTHINKING
ST20231223_160522_MERRY AND BRIGHT CHRISTMAS VIBES,MERRY AND BRIGHT,CHRISTMAS VIBES
ST20231223_160523_JUST A GIRL WHO LOVES ELEPHANTS,JUST A GIRL WHO,LOVES ELEPHANTS
ST20231223_160524_DONT HONK AT ME IM JUST A LITTLE GUY,DON'T HONK AT ME I'M,JUST A LITTLE GUY
ST20231223_160525_PRESERVING HABITATS ENSURING HARMONY,"PRESERVING HABITATS,",ENSURING HARMONY
ST20231223_160526_MAGIC CARPET APP FREE RIDES WORLDWIDE,"MAGIC CARPET APP,",FREE RIDES WORLDWIDE
ST20231223_160527_I RUN BECAUSE I REALLY LIKE PASTA,I RUN BECAUSE I,REALLY LIKE PASTA
ST20231223_160528_DONT HONK AT ME LOSER IM GOING SHOPPING,DON'T HONK AT ME LOSER,I'M GOING SHOPPING
ST20231223_160529_DONT MAKE ME USE MY DRIVER VOICE,DON'T MAKE ME USE,MY DRIVER VOICE
ST20231223_160530_STOP ACTING LIKE A DISGRUNTLED PELICAN,STOP ACTING LIKE A,DISGRUNTLED PELICAN
ST20231223_160531_WORLDS OKAYEST RUNNER,WORLD'S,OKAYEST RUNNER
ST20231223_160532_ANOTHER YEAR ANOTHER ROUND OF BROKEN PROMISES,"ANOTHER YEAR, ANOTHER",ROUND OF BROKEN PROMISES
ST20231223_160533_I AM LITTLE HIGH MAINTENANCE,I AM LITTLE HIGH,MAINTENANCE
ST20231223_160534_SLEIGH MY NAME SLEIGH MY GAME,"SLEIGH MY NAME,",SLEIGH MY GAME!
ST20231223_160535_NEVER UNDERESTIMATE A GIRL WITH A HOCKEY STICK,NEVER UNDERESTIMATE A,GIRL WITH A HOCKEY STICK
ST20231223_160536_YOU ARE BRAVER THAN YOU BELIEVE,YOU ARE BRAVER,THAN YOU BELIEVE
ST20231223_160537_BAD TIMES ARE JUST TIMES THAT ARE BAD,BAD TIMES ARE JUST,TIMES THAT ARE BAD
ST20231223_160538_IT WAS REAL TO ME,IT WAS,REAL TO ME
ST20231223_160539_I EXIST AS I AM THAT IS ENOUGH,"I EXIST AS I AM,",THAT IS ENOUGH
ST20231223_160540_BEAUTY IS TERROR,BEAUTY IS,TERROR
ST20231223_160541_EVERYTHING HAPPENS FOR A REASON,EVERYTHING,HAPPENS FOR A REASON
ST20231223_160542_IM FULL OF FUN FACTS,I'M FULL OF,FUN FACTS
ST20231223_160543_STORMS MAKE TREES TAKE DEEPER ROOTS,STORMS MAKE TREES,TAKE DEEPER ROOTS
ST20231223_160544_FOR WHAT ITS WORTH,FOR WHAT,IT'S WORTH
ST20231223_160545_WHAT MASTER DO YOU SERVE,WHAT MASTER DO,YOU SERVE?
ST20231223_160546_I CAUSE SAFETY BRIEFS,I CAUSE,SAFETY BRIEFS
ST20231223_160547_DONT MAKE ME USE MY EVENT PLANNER VOICE,DON'T MAKE ME USE MY,EVENT PLANNER VOICE
ST20231223_160548_I RUN BECAUSE I LOVE CHOCOLATE,I RUN BECAUSE I,LOVE CHOCOLATE
ST20231223_160549_I USE TO BE COOL,I USE TO,BE COOL
ST20231223_160550_NO ARGUING ABOUT WHO GETS THE ARMREST,NO ARGUING ABOUT WHO,GETS THE ARMREST
ST20231223_160551_JUST A GIRL WHO LOVES BLOBFISH,JUST A GIRL WHO,LOVES BLOBFISH
ST20231223_160552_JUST A GIRL WHO LOVES MAINE COONS,JUST A GIRL WHO,LOVES MAINE COONS
ST20231223_160553_JUST A BOY WHO LOVES SHRIMP,JUST A BOY WHO,LOVES SHRIMP
ST20231223_160554_THIS YEARS GOAL PERFECT THE ART OF NAPPING,"THIS YEAR'S GOAL,",PERFECT THE ART OF NAPPING
ST20231223_160555_NOT ALL TREASURE'S SILVER AND GOLD MATE,NOT ALL TREASURE'S,"SILVER AND GOLD, MATE"
ST20231223_160556_ONLY FOOLS ARE SATISFIED,ONLY FOOLS ARE,SATISFIED
ST20231223_160557_DRIVER PICKS THE MUSIC SHOTGUN SHUTS HIS CAKEHOLE,"DRIVER PICKS THE MUSIC,",SHOTGUN SHUTS HIS CAKEHOLE
ST20231223_160558_WORLDS OKAYEST MARTIAL ARTIST,WORLD'S OKAYEST,MARTIAL ARTIST
ST20231223_160559_WORLDS OKAYEST PICKLEBALL PLAYER,WORLD'S OKAYEST,PICKLEBALL PLAYER
ST20231223_160600_FAITH IS BELIEVING IN THINGS WHEN COMMON SENSE TELLS YOU NOT TO,FAITH IS BELIEVING IN THINGS WHEN,COMMON SENSE TELLS YOU NOT TO
ST20231223_160601_IF YOURE GONNA BE A BEAR BE A GRIZZLY,IF YOU'RE GONNA BE A,"BEAR, BE A GRIZZLY"
ST20231223_160602_YOU JUST GOT PASSED BY A SLOTH,YOU JUST GOT,PASSED BY A SLOTH
ST20231223_160603_IM NOT MADE OF EYES,I'M NOT MADE,OF EYES
ST20231223_160604_LIFE IS EITHER A DARING ADVENTURE OR NOTHING,LIFE IS EITHER A DARING,ADVENTURE OR NOTHING
ST20231223_160605_BE THE FULLEST VERSION OF YOU,BE THE FULLEST,VERSION OF YOU
ST20231223_160606_OPOSSUMS PLAY DEAD BETTER THAN I HANDLE MONDAYS,OPOSSUMS PLAY DEAD BETTER,THAN I HANDLE MONDAYS
ST20231223_160607_MY MAMA DIDN'T RAISE NO PENDEJA,MY MAMA DIDN'T,RAISE NO PENDEJA
ST20231223_160608_THIS PAIN WOULDNT BE FOR EVERMORE,THIS PAIN WOULDN'T,BE FOR EVERMORE
ST20231223_160609_I BELIEVE IN THE FUTURE OF AGRICULTURE,I BELIEVE IN THE,FUTURE OF AGRICULTURE
ST20231223_160610_DONT HONK AT ME IM ANXIOUS,DON'T HONK AT ME,I'M ANXIOUS
ST20231223_160611_DONT MAKE ME REPEAT MYSELF HISTORY,DONT MAKE ME REPEAT,MYSELF HISTORY
ST20231223_160612_JUST A GIRL WHO LOVES CHINCHILLAS,JUST A GIRL WHO,LOVES CHINCHILLAS
ST20231223_160613_GO GET EM BROTHERS,GO GET EM,BROTHERS
ST20231223_160614_HIT THE BRAKES MARSUPIALS AT PLAY,"HIT THE BRAKES,",MARSUPIALS AT PLAY
ST20231223_160615_WORLDS OKAYEST ANGLER,WORLD'S,OKAYEST ANGLER
ST20231223_160616_I BECAME A LIBRARIAN FOR THE MONEY AND FAME,I BECAME A LIBRARIAN,FOR THE MONEY AND FAME
ST20231223_160617_ADVENTURE WHISPERS AND THE WILD HEED,"ADVENTURE WHISPERS,",AND THE WILD HEED
ST20231223_160618_FROM BLOOD AND ASH,FROM BLOOD,AND ASH
ST20231223_160619_WORDS ARE OUR MOST INEXHAUSTIBLE SOURCE OF MAGIC,WORDS ARE OUR MOST,INEXHAUSTIBLE SOURCE OF MAGIC
ST20231223_160620_GOTHIC ELITE WE PUT THE FUN IN FUNERAL,"GOTHIC ELITE, WE PUT THE",'FUN' IN 'FUNERAL.'
ST20231223_160621_WORLDS OKAYEST CASHIER,WORLD'S,OKAYEST CASHIER
ST20231223_160623_THE REVOLUTION HAS BEGUN,THE REVOLUTION,HAS BEGUN!
ST20231223_160624_CONSERVATION WHERE PANDAS LEAD HUMANS FOLLOW,"CONSERVATION, WHERE","PANDAS LEAD, HUMANS FOLLOW"
ST20231223_160625_I AM ALLOWED TO TAKE UP SPACE,I AM ALLOWED TO,TAKE UP SPACE
ST20231223_160626_DRIVER GETS THE FIRST CHOICE AT THE RESTAURANT,DRIVER GETS THE FIRST,CHOICE AT THE RESTAURANT
ST20231223_160627_SORE TODAY STRONG TOMORROW,SORE TODAY,STRONG TOMORROW
ST20231223_160628_WISHING YOU A DAY AS EXCITING AS A STALE DONUT,WISHING YOU A DAY AS,EXCITING AS A STALE DONUT
ST20231223_160629_HERES LOOKING AT YOU KID,HERE'S LOOKING,"AT YOU, KID."
ST20231223_160630_JUST A GIRL WHO LOVES EGGPLANTS VEGETABLE,JUST A GIRL WHO LOVES,EGGPLANTS VEGETABLE
ST20231223_160631_THERES NO MEDICINE FOR FALLING IN LOVE,THERE'S NO MEDICINE,FOR FALLING IN LOVE
ST20231223_160632_DONT MAKE ME USE MY MOTHER VOICE,DON'T MAKE ME USE,MY MOTHER VOICE
ST20231223_160633_PLAY DUMB NOT THAT DUMB,PLAY DUMB! NOT,THAT DUMB!
ST20231223_160634_DONT WASTE YOUR POTENTIAL NEURON,DON'T WASTE YOUR,POTENTIAL NEURON
ST20231223_160635_SLEIGH BELLS RINGING JOY IS SINGING,SLEIGH BELLS,"RINGING, JOY IS SINGING"
ST20231223_160636_REMIND YOURSELF LIFE IS A TEST,"REMIND YOURSELF,",LIFE IS A TEST
